SpotifyID,Track,Artist,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness,is_hit
0DiSk1STsEM5bVOQHBqB1N,Auguri Cha Cha,Bob Azzam,0.699,0.44,6,1,0.033,0.268,0.00033,0.294,0.909,137.358,191949,-12.359,0
57mKcbEq7nMqtJ4gqJvWcp,Talk That Talk,Rihanna Featuring Jay-Z,0.694,0.671,2,1,0.0444,0.0371,3.14e-05,0.236,0.466,83.999,209600,-4.088,1
4wYR88I2eLy8G6gcWjM9sw,Hidden Documents,Alexandre Desplat,0.584,0.0127,5,1,0.0321,0.989,0.944,0.0844,0.187,92.009,130813,-29.966,0
7FWuzwapuKHTEyDJIcQOw3,Stutter,Joe Featuring Mystikal,0.767,0.759,6,1,0.117,0.0513,0.0,0.31,0.677,89.989,213027,-6.516,1
63thx7OANplv4I4BQsanHk,You Should Be Here,Cole Swindell,0.489,0.641,7,1,0.0282,0.0592,0.0,0.0857,0.303,136.095,190173,-4.455,1
2i4tmbKkAhRnnojsmnPof1,(Now You See Me) Now You Don't,Lee Ann Womack,0.631,0.801,2,1,0.0561,0.153,0.0,0.359,0.59,104.035,159600,-6.092,1
0HliXx8B3ETokoNavhNqEM,Imparable,Tommy Torres,0.549,0.685,0,1,0.0308,0.199,1.44e-06,0.105,0.419,79.019,222320,-6.088,0
7iLokTaYXjghjKpxzbIg9C,Unbroken,Demi Lovato,0.559,0.722,7,1,0.0527,0.0221,0.0,0.101,0.383,124.923,198627,-4.446,1
2OxfVuy08fjhFswY7VC1hD,I Promise My Heart,Ross,0.609,0.892,5,0,0.0364,0.00516,0.082,0.101,0.797,135.761,343946,-9.5,0
00OVRRNyPASjy9uN4pp2jQ,City Headache,Scott Matthews,0.40700000000000003,0.46900000000000003,4,0,0.0504,0.425,0.058,0.116,0.556,173.718,299880,-17.112,0
0KqyBk4aVT88TEqBIC8mAP,Girl All The Bad Guys Want,Bowling For Soup,0.582,0.829,2,1,0.0465,0.000517,0.0,0.266,0.867,130.969,197800,-5.688,1
78M2OAIQYrlpa8kVl0WQi0,Superscout,Sensations,0.311,0.776,11,0,0.0614,0.0217,0.0,0.131,0.586,94.115,165200,-8.296,0
40WmmvWptVjpRp80gcUBZ4,Yellow Brown,Jesus Jones,0.248,0.352,0,0,0.0359,0.337,0.037,0.108,0.0819,80.247,203773,-15.811,0
7vlPI45Zzzk0palLdKry4k,The Matrimony,Wale Featuring Usher,0.416,0.712,5,0,0.384,0.438,0.0,0.0642,0.581,78.015,395951,-6.671,1
0wbDgMuAoy7O7pL3a69uZx,Give It To Me,Timbaland Featuring Nelly Furtado & Justin Timberlake,0.975,0.711,8,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,234027,-3.904,1
5Q4C8VaLurW0iQYb946Nw4,Ukkosenjumalan poika,Moonsorrow,0.195,0.977,9,1,0.1,1.53e-06,0.824,0.103,0.107,115.225,369573,-5.166,0
1mX6SYJ1ZpcoxQUiER8wOI,Sing,My Chemical Romance,0.606,0.942,2,1,0.0357,0.000233,7.07e-06,0.106,0.373,110.98,270387,-3.618,1
1rIusB0mmJglKOFmV1iMft,Born To Fly,Danielle Bradbery,0.536,0.832,9,1,0.0642,0.0146,7.76e-05,0.438,0.516,100.037,197200,-5.186,1
1HSm7fNCm1XMPCj13Dkrfn,The Snows,Pentangle,0.657,0.263,9,0,0.0305,0.787,0.0486,0.124,0.416,94.727,226187,-15.907,0
3rlU8GywVlHOd09sfzOLx8,Did I Shave My Legs For This?,Deana Carter,0.638,0.413,9,1,0.0256,0.4,0.0,0.0845,0.334,89.126,192773,-5.759,1
3dQVhh2jNpnLKqJyGiFPmP,Some Days You Gotta Dance,Dixie Chicks,0.626,0.903,4,1,0.0694,0.307,0.0007,0.0383,0.909,170.229,147933,-8.072,1
3CQkgLwhzJizZdUlWczUWi,Listen,FFH,0.629,0.34800000000000003,10,1,0.378,0.719,0.0,0.292,0.925,69.987,218227,-14.378,0
25ZIT7AZa6zZ1oLQlmzogO,Swan Lake,Brazilian Tropical Orchestra,0.436,0.408,4,0,0.0261,0.278,0.785,0.0779,0.229,86.334,144600,-13.55,0
0stPNUkU1LZnvxIcfrKnEZ,The Champion,Carrie Underwood Featuring Ludacris,0.663,0.875,6,1,0.183,0.0821,0.0,0.124,0.51,91.056,223999,-3.301,1
5HjviQMuDBIvcyNXJtka23,The Old Apartment,Barenaked Ladies,0.467,0.664,10,1,0.0479,0.0448,0.0,0.365,0.642,159.858,209960,-10.189,1
38GLpawamcEVavO4EXjD2o,Let Thy Ale Swing,Mithotyn,0.654,0.662,7,1,0.0313,0.0909,0.792,0.356,0.521,119.744,60640,-3.667,0
663XpYXOdyF2zv4bTIXffh,Bury Your Head,Saosin,0.319,0.926,6,0,0.0487,0.000121,0.000978,0.338,0.359,166.051,214453,-3.865,0
2u2cS7pCuDbkJ5h6gcM46i,Amor De Lejos,Lara & Reyes,0.679,0.788,5,1,0.0298,0.798,0.802,0.136,0.729,109.532,319800,-7.156,0
19FsxX4RthRMZGfXkImdCb,Notorious B.I.G.,The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim,0.704,0.873,11,0,0.144,0.121,5.12e-06,0.24,0.742,154.914,366880,-4.057,1
25R5Tdr4K7ENb6umHzdCXn,Alive,Sia,0.508,0.762,6,0,0.0489,0.254,0.000122,0.108,0.444,99.963,263520,-4.217,1
7ywzEdEuVG1lsjsRCGJfLy,When I Look At You,Miley Cyrus,0.459,0.545,6,1,0.0282,0.142,0.0,0.105,0.194,137.941,248587,-4.874,1
4kTgsMVcLcwi9GAM9Sfm8F,Zodiac,Laurie Berkner,0.758,0.293,8,1,0.653,0.899,0.0,0.122,0.636,100.018,61000,-14.033,0
3umS4y3uQDkqekNjVpiRUs,El Amante,Nicky Jam,0.683,0.691,8,1,0.0432,0.243,0.0,0.14,0.732,179.91,219507,-5.535,1
6P7YTkNb3C4ZWZI6FnmKMd,Lost In Love,Nastyboy Klick,0.837,0.388,9,0,0.28,0.177,0.0,0.157,0.489,139.997,247080,-13.319,1
2zMXH5k5NZy1Nw460bLvRh,Take Me Home,Cash Cash Featuring Bebe Rexha,0.571,0.903,7,1,0.214,0.0615,1.23e-06,0.186,0.477,127.951,206320,-2.184,1
3OQ3oRjzRLoiHQCYCftL9w,Just Look At the Blessing,True Believers,0.534,0.843,11,1,0.13,0.101,0.0,0.348,0.815,96.928,258040,-5.514,0
53zJNZS5D9gcQW2Ru0Aypy,Ride,Ace Hood Featuring Trey Songz,0.585,0.793,0,0,0.247,0.0683,0.0,0.276,0.573,150.182,264600,-5.478,1
41NMHDlXO1qeo8YYxcQDHU,The Child (Inside),Qkumba Zoo,0.694,0.923,4,1,0.0382,0.185,0.00187,0.318,0.849,127.144,241507,-7.428,1
251h5GZGnBlFpwg1USb9Aw,Need Your Love,Big Bub Featuring Queen Latifah & Heavy D,0.837,0.652,2,1,0.217,0.0744,0.000119,0.305,0.61,95.26,226067,-6.674,1
1PU3Hy2uNXmWGDe9gh4Ukb,Temptations,2Pac,0.782,0.665,1,1,0.0754,0.135,3.15e-06,0.438,0.707,90.709,300573,-7.211,1
54R5JFQoVYfXopXQwsf5vR,Grandpa (Tell Me 'Bout The Good Old Days),Danielle Bradbery,0.469,0.638,6,1,0.0317,0.0239,0.000652,0.29,0.404,201.49,203400,-5.928,1
5hyHsOQUnWQMBPWX8KZuID,Lies,En Vogue,0.775,0.759,10,0,0.0735,0.137,2.32e-06,0.0611,0.958,99.591,256333,-9.836,1
1lFEQIqkirn42cLZ2Dn7N5,Porque Me Gusta A Morir,Isabel Pantoja,0.593,0.413,2,1,0.0358,0.645,7.84e-05,0.0848,0.243,82.005,317373,-12.309,0
76m5Gu6aRAl1WAGEbnrJqC,Pata Pata,Vusi Mahlasela,0.66,0.833,2,1,0.0351,0.00325,2.52e-06,0.0382,0.962,138.018,273267,-5.906,0
15GiOLRhRZGM07xhEorDZ4,Let Him Fly,Patty Griffin,0.505,0.232,2,1,0.035,0.8,0.0,0.105,0.425,112.348,191093,-7.75,0
214tCWNg6FXcTep7iKQWoL,Empire Falls,Primordial,0.174,0.836,2,1,0.0674,3.13e-05,0.398,0.218,0.0441,120.365,483120,-6.377,0
28rNyM2CKtOb4PYmsulQhF,Knocked Up,Kings Of Leon,0.382,0.688,9,1,0.0419,0.268,0.0928,0.184,0.207,121.352,430347,-12.569,0
6tsojOQ5wHaIjKqIryLZK6,All My Life,Foo Fighters,0.58,0.604,5,1,0.047,0.000218,0.000579,0.477,0.645,167.784,263440,-5.703,1
4VqPOruhp5EdPBeR92t6lQ,Uprising,Muse,0.602,0.905,2,1,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,-4.046,1
6tFeZgmfkspHPH33MWe3m0,People Like Us,Kelly Clarkson,0.6,0.787,6,1,0.0366,0.043,0.0,0.358,0.608,127.977,258907,-5.163,1
3L19vBWH4jTHNXbuBaHbUN,Feed The Tree,Belly,0.547,0.718,0,1,0.0269,0.00325,0.672,0.0718,0.868,137.978,209000,-8.309,1
6cR1U61DMpYbS2TtNTlSvo,Read Your Mind,Avant,0.755,0.381,8,0,0.0711,0.291,5.13e-06,0.0974,0.695,73.108,263507,-6.696,1
2hXk6pi1tWdp1eEx20rJLA,Fat Boy,Max-A-Million,0.832,0.953,5,0,0.0367,0.0105,0.00607,0.0293,0.981,126.947,214000,-6.351,1
575wNG8uXiF5jjaSdWqdxZ,Neon,Chris Young,0.6,0.599,0,1,0.0276,0.401,0.0,0.102,0.496,99.05,224160,-6.102,1
1DViQw0p1vo0eAMRlUF4Lr,All Cried Out,Allure Featuring 112,0.613,0.464,1,1,0.0241,0.176,0.0,0.103,0.176,139.802,275773,-8.918,1
6WtBAFmjWal2HWQP3roVkC,Digital Girl,Jamie Foxx Featuring Drak,0.547,0.555,1,1,0.343,0.00774,0.0,0.0839,0.701,213.885,287360,-7.815,1
0uvtQH7nnVqRAmI5jhqqW2,Turn It Around,Bob Neuwirth,0.655,0.579,7,1,0.0279,0.747,0.0019,0.0578,0.76,123.829,209493,-9.008,0
6IqofHRLYynJ6lCypGrVpF,I Keep Looking,Sara Evans,0.737,0.817,10,1,0.0508,0.0577,0.0,0.118,0.751,112.866,276173,-4.246,1
30vOEg3dAEv9dtQbOXKn6n,Sublime Control,:Blacks On :Blondes,0.797,0.887,10,0,0.0469,0.000315,0.874,0.0983,0.365,124.986,383747,-7.377,0
406WVaVU5Z01kBNgXQNYZT,Pathfinders,Elvenking,0.255,0.97,2,1,0.182,0.000254,0.00107,0.128,0.41,149.794,322733,-3.8,0
29a6HhrS308hPvaUslYaLV,For All We Know,Glen Ricks,0.687,0.491,7,1,0.0683,0.00235,0.00049,0.0433,0.776,174.82,215733,-11.093,0
7jvE23VecS5su78qW81JEH,Explode (Epic Extended Mix),Jordan & Baker,0.683,0.954,3,0,0.0498,0.000218,0.854,0.329,0.214,138.991,424861,-8.565,0
13QMj61Cf0Co5Lh6CtBEIz,Rock & Roll Renegade,The Frantic,0.528,0.953,9,1,0.109,0.000807,1.73e-05,0.376,0.498,112.088,146253,-4.685,0
74Xdx4ezYQQlg8wKswq25T,I Need Your Love,Shaggy Featuring Mohomb,0.529,0.794,5,1,0.164,0.122,0.0,0.117,0.543,119.956,216667,-3.903,1
0bXFIF7iL17TYLyx8JHziM,Patty Cake,Kodak Black,0.806,0.77,1,0,0.19,0.0252,0.0,0.0645,0.406,152.094,198110,-6.464,1
3jUmblm7aK8MnjCnwwEcCv,Sarah Palin {I Wanna Lay Pipe},John Brown,0.57,0.697,5,1,0.142,0.0145,0.0,0.198,0.486,173.14,223081,-6.7,0
1LuvccUiy1j9y8hpPBzQNh,Get A Hold,A Tribe Called Quest,0.927,0.427,10,0,0.391,0.0555,0.000692,0.241,0.652,95.23,215267,-8.304,0
3Ur8GNH5ozopmnMpxft44e,Toss-Up,N2Deep,0.928,0.71,8,1,0.0603,0.00242,2.9e-06,0.08,0.771,106.03,240347,-11.834,1
2jDvU3m7SVJBnFhMgP83kr,Misty Bog,Winifred Phillips,0.464,0.275,4,1,0.0412,0.864,0.596,0.111,0.129,144.812,83013,-11.786,0
2k2Nwz0FLUIKl7UyavRhjx,Caught A Lite Sneeze,Tori Amos,0.6,0.772,5,0,0.0444,0.37,4.46e-06,0.0641,0.921,79.059,265213,-8.483,1
3oaWYEUBZ4QXrx4qgGIRwF,True Fuschnick,FU-Schnickens,0.857,0.663,8,0,0.304,0.0508,0.0,0.0681,0.726,101.945,239133,-11.964,0
3CfSvpuNeWbiM1vjZwWXRq,I Don't Wanna Be Alone,Shai,0.774,0.437,0,1,0.0263,0.565,0.0,0.0762,0.576,104.215,295467,-8.021,1
2QECh0fEPnaTxRWsVBrUz7,Supa Star,Group Home,0.707,0.776,4,0,0.278,0.0195,2.05e-06,0.216,0.379,91.283,321627,-7.378,1
0CDPC2pFdkWMRrTPtqtcUF,Dholna Dholna,Naseebo Lal,0.553,0.665,0,1,0.0382,0.297,0.0352,0.145,0.727,76.341,371483,-6.624,0
2mp3sLUNQaJ025Lx5f4AAJ,Must Be Nice,Lyfe Jennings,0.446,0.401,1,1,0.382,0.657,0.0,0.127,0.647,82.942,233440,-11.232,1
6H4Zdsukp7ipb7YqgQxnZ6,What If,Alex,0.621,0.548,0,1,0.202,0.0116,0.0,0.0675,0.883,202.719,203453,-8.48,0
3fp0kTnEjmlCYu5k6UY4n4,Tell Me Who,Big Maybelle,0.432,0.56,10,1,0.0897,0.816,0.0,0.0805,0.856,172.115,134200,-10.353,0
5yJRsrLvOSgrTy1JQquGE1,Inside That I Cried,CeCe Peniston,0.632,0.443,4,1,0.0312,0.155,3.04e-06,0.0733,0.236,116.02,351373,-10.804,1
3qCtQHhAoKPLDcZSPKvv7H,Africans,Mighty Diamonds,0.774,0.316,7,1,0.388,0.0305,3.46e-05,0.318,0.722,180.604,220227,-18.323,0
6SLUwdeias7fn6qVq6LcgP,Rest Of My Life,Ludacris Featuring Usher & David Guetta,0.531,0.88,2,1,0.0406,0.0123,3.29e-06,0.176,0.266,127.993,232027,-3.875,1
33qVoTHq0jmfqfvd7bsbav,Only Love,Daryl Hall & John Oates,0.718,0.509,9,1,0.0429,0.343,0.000137,0.141,0.956,118.278,276667,-12.903,0
4LiMQ6G9n84rDUBs9wtwz6,Singles You Up,Jordan Davis,0.491,0.907,7,1,0.0481,0.0491,0.0,0.242,0.631,199.943,182667,-3.594,1
3dTwLV3pAQ3OhEKPVG42fx,Ready,Fabolous Featuring Chris Brown,0.585,0.62,7,0,0.193,0.37,0.0,0.123,0.301,150.006,239947,-8.429,1
1P1WsXrVx8ffAB7f7GYIu6,Jenny Jenny,The Shirrows,0.269,0.094,4,1,0.22,0.27,0.000372,0.254,0.973,215.791,364800,-4.24,0
1lZfIY2EWTL0j9TIzfTdQt,The Urge To Merge,Kate Clinton,0.633,0.506,9,1,0.928,0.824,0.0,0.136,0.6,82.624,186533,-13.602,0
1WX5WUXkoduwMNccVVfnWp,Peanuts,Little Joe & The Thrillers,0.49,0.662,8,1,0.0398,0.664,0.358,0.611,0.865,138.901,145080,-11.217,0
2jKrwn5GUuLUmO7dNUMc5c,I Am Beautiful,Candice Glover,0.628,0.558,4,0,0.0343,0.526,7.82e-05,0.171,0.202,139.853,177053,-5.872,1
52PcJkyiSbGj6B7ndN49bh,Too Far From The Tree,Angela Lashley,0.49,0.217,7,1,0.0494,0.894,0.527,0.124,0.167,146.286,196209,-14.21,0
1eOHw1k2AoluG4VyjBHLzX,Everytime We Touch,Cascada,0.635,0.974,8,1,0.052,0.00474,1.56e-05,0.41,0.495,142.049,196467,-5.373,1
7bG5NDhlrDel1aNofKPNf6,Spark,Tori Amos,0.351,0.738,4,0,0.038,0.0797,5.21e-05,0.0829,0.475,138.025,253413,-4.309,1
3gRzQHkIFrqmSDlaYgMJto,Only You,Nana Mouskouri,0.4,0.388,2,1,0.0309,0.701,2.55e-06,0.113,0.235,137.766,177760,-10.545,0
7CI4481LnSadNAUJFdb97b,Coquí,Conjunto Clasico,0.453,0.308,10,1,0.0698,0.759,0.00989,0.389,0.339,125.442,246000,-15.187,0
4X1x4faOZSurfkoEpKmfSa,I Can't Help,Cocoa Tea,0.611,0.518,2,1,0.0527,0.17,8.82e-05,0.32,0.375,81.65,237893,-6.407,0
0p1HtkrNYxv0iDfEKwXSTp,Sangria,Blake Shelton,0.646,0.724,9,1,0.0265,0.017,1.39e-06,0.153,0.54,115.984,233480,-6.96,1
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,0.845,0.567,5,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,-8.118,1
39oQqEAZkn0ZerKmZnZo5c,Party To Damascus,Wyclef Jean Featuring Missy Elliott,0.691,0.873,8,1,0.151,0.125,0.0,0.0913,0.538,99.997,243400,-3.519,1
3qdVKNSeUOiBoFDPv75LrN,So Fine,Sean Paul,0.875,0.843,6,0,0.246,0.0299,0.0,0.0552,0.586,136.974,211480,-3.292,1
60XB3lgW3j3G5HeVeNgDL7,Give It Up,Public Enemy,0.73,0.773,0,1,0.172,0.0538,0.0,0.592,0.554,94.57,271427,-6.135,1
3CVEjLplq2XC78dK1s1jhu,Eso No Tiene Remedio,Orquesta Aragon,0.725,0.49,9,0,0.0474,0.776,0.00192,0.0645,0.733,136.817,307533,-7.355,0
4rxSyE88OASOTSBBNs4xNQ,Seven Days Of Heaven,Knack,0.47,0.894,2,1,0.091,0.0156,0.000514,0.239,0.729,142.45,285400,-5.52,0
1MrNveiYvWyKNAMiqn8xS8,Thunder,Boys Like Girls,0.508,0.821,2,1,0.0395,0.223,0.0,0.316,0.463,75.057,236680,-5.279,1
6cbwVeG7IXUY1BXP5FMK2p,You Are The One,J.C. Lodge,0.759,0.39,10,0,0.119,0.0308,2.86e-05,0.103,0.8,169.988,318840,-9.892,0
5z852E712Q1cWw0ticXEAS,Hack 1/Charlie X,Information Society,0.91,0.524,7,1,0.0936,0.0186,0.0911,0.0734,0.564,120.6,211960,-12.427,0
7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,0.68,0.578,10,1,0.04,0.331,0.0,0.135,0.341,145.038,231267,-5.804,1
1vwUsp52io0AGQ5yv470IC,Take You Down,Chris Brown,0.387,0.64,11,0,0.081,0.107,0.0,0.319,0.617,59.989,245933,-5.817,1
50KZRMRmGz3ECHNIJYaWOY,From My Hands,Salt The Wound,0.262,0.937,2,1,0.244,2.22e-05,0.199,0.0741,0.228,89.718,241560,-5.33,0
5dxHF4lrDimKqnI3GaZUmC,Diary,Alicia Keys Featuring Tony! Toni! Tone!,0.664,0.465,8,0,0.0317,0.559,0.00174,0.125,0.281,127.932,284160,-9.711,1
3fR6HdcPn0VHjMBnbGvCQc,Where Is My Mind (XFM Live Version),Placebo,0.37,0.636,5,1,0.03,7.15e-05,0.00806,0.349,0.192,155.491,224560,-6.303,0
62iqD411vy7SJFclTBRoma,Sera Cuestion De Conversar,Leonardo Favio,0.471,0.341,11,0,0.0582,0.628,0.000444,0.114,0.255,98.677,229933,-13.087,0
64Jvj5JVttGkVHXHN21wiG,Get At Me Dog,DMX Featuring Sheek Of The Lox,0.596,0.623,1,1,0.496,0.0399,0.0,0.729,0.476,97.002,243240,-8.444,1
3KhoIbIPMmoGthbBAPxgOK,Castles In The Sky,Ian Van Dahl Featuring Marsha,0.578,0.87,0,0,0.0323,0.00268,0.412,0.0346,0.667,139.992,227133,-6.422,1
18RkEaGWs0TMee1o0xDdN6,Lost In Your Eyes,The Jeff Healey Band,0.481,0.63,7,1,0.0263,0.0656,7.99e-05,0.0559,0.435,80.831,305707,-7.503,1
2sgfuvHbexr7nrQZK3sDym,For Anything,Vanessa Daou,0.595,0.326,7,0,0.029,0.29,0.926,0.119,0.477,102.048,177867,-13.467,0
1rM0CnyUiiw6A9CHJRXjZA,Chillin' Like A Villain,Sofia Carso,0.697,0.775,8,1,0.0829,0.0318,0.0,0.232,0.827,113.886,193792,-6.664,1
5LMtYvBkdln0xFr6YntzAl,Shadows That Move,Mastodon,0.309,0.972,1,1,0.127,1.02e-05,0.142,0.202,0.564,134.013,233587,-3.889,0
7EiZI6JVHllARrX9PUvAdX,Low Life,Future Featuring The Weeknd,0.722,0.331,8,1,0.0725,0.337,0.283,0.146,0.102,143.974,313547,-7.789,1
3e6BAvKx7HYF7WEhJHkaOC,The Long Goodbye,Miranda Lee Richards,0.507,0.64,0,1,0.0316,0.327,0.000128,0.103,0.257,116.143,243667,-8.317,0
0dKL0q4NUawslZXdSYgKXS,What If,Reba McEntire,0.375,0.359,4,1,0.0271,0.416,0.0,0.126,0.194,76.429,246333,-6.262,1
0PpfPNtQOOvbMNVJijTQj0,Backin' It Up,Pardison Fontaine Featuring Cardi B,0.796,0.68,10,0,0.353,0.0886,0.0,0.268,0.565,164.932,190466,-4.853,1
4JehYebiI9JE8sR8MisGVb,Halo,Beyonce,0.508,0.72,11,0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640,-5.908,1
6Iuh3vNjpWhSeHM3RZgzQL,Bam,"JAY-Z Featuring Damian ""Jr. Gong"" Marely",0.639,0.788,6,1,0.35,0.455,0.0,0.058,0.847,155.913,234973,-2.879,1
0kcpCgk6UlvmQ8VTeDucnY,Come On,Billy Lawrence Featuring MC Lyte,0.666,0.826,1,0,0.0441,0.028,0.0,0.182,0.808,146.0,239880,-4.564,1
1EBfZHf1fNYeTEcNMuq07J,Loko,Kassav',0.656,0.816,8,1,0.12,0.0798,5.35e-05,0.208,0.694,195.962,333200,-6.309,0
52ZannGMU5kFWBJMvbM1GT,Schitzo,brokeNCYDE,0.62,0.943,4,0,0.229,0.0253,2.75e-06,0.0569,0.282,85.014,262987,-4.678,0
7x8dCjCr0x6x2lXKujYD34,The Pretender,Foo Fighters,0.433,0.959,9,1,0.0431,0.000917,0.0,0.028,0.365,172.984,269373,-4.04,1
5YHR8wBR5jXfGtP766NiAT,If It Ain't Love,Jason Derulo,0.503,0.843,10,0,0.316,0.0487,0.0,0.344,0.778,128.63,203105,-4.991,1
5Au8ObNQvrwFVEgGqQQL6D,The Party's Just Begun,The Cheetah Girls,0.751,0.845,1,1,0.134,0.102,0.0,0.0497,0.927,103.995,189693,-4.444,1
5PIkwFAZ5Vov3M6NFYNnAH,Clown,Mariah Carey,0.698,0.417,7,1,0.0587,0.651,0.0,0.383,0.617,119.936,197267,-9.355,0
0bv5Jf6VgnG6bHhJp2kO1E,Min Xechnas (Forse),Dakis,0.48,0.499,4,1,0.0514,0.608,0.0,0.216,0.577,136.921,186893,-10.427,0
5U9oFjsRDf6qRMUDD2OfUI,Les Playboys (Version Espagnole),Jacques Dutronc,0.665,0.46,9,1,0.0519,0.495,0.0,0.146,0.529,111.406,186373,-8.373,0
6VORfAI5quHlvOg5UFV8SO,Stairs To the Attic,The Antlers,0.55,0.573,7,1,0.0432,0.391,0.00399,0.0891,0.126,79.985,276133,-9.994,0
6EwS3CcjLqo1fvPFGzjz2e,For Free,Hal Russell,0.365,0.316,1,1,0.0897,0.528,0.000252,0.426,0.165,79.801,393507,-18.655,0
1SZ2dQyjvaBlZwiL2x1g2O,It Is Us,Mudhoney,0.167,0.934,5,1,0.0901,5.77e-05,0.0,0.136,0.165,150.265,208667,-4.754,0
1JiA9BE3iRNzU2BJG0UHgs,A Martyr For My Love For You,The White Stripes,0.364,0.459,4,0,0.039,0.0847,0.0624,0.0894,0.192,83.846,258800,-7.608,0
4iEaqpVdfz3FSFMR34wBso,Cunoasterea Tacuta,Negura Bunget,0.292,0.83,11,0,0.0436,0.00116,0.752,0.245,0.126,130.46,431667,-3.617,0
3tSuRiNgJmMqmYR23dCqnR,I Hate This Part,The Pussycat Dolls,0.756,0.612,5,1,0.0317,0.0659,0.0,0.274,0.452,111.572,218400,-4.371,1
3fV2ZnSsxgvXUHshkGCBdR,Solo,Iyaz,0.73,0.728,11,1,0.0291,0.197,0.0,0.197,0.68,130.061,194267,-3.113,1
7CyS0glRZ0oKxwgdUnZHC0,Spain,Neviss,0.454,0.708,3,1,0.0276,0.00527,0.705,0.112,0.126,93.961,169691,-5.601,0
3TwtrR1yNLY1PMPsrGQpOp,Superman (It's Not Easy),Five For Fighting,0.382,0.416,0,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,221693,-9.303,1
1CtyaOwQ42QiF7SBOde2pe,You Appearing,M83,0.341,0.22,2,1,0.0299,0.789,0.592,0.161,0.204,97.454,219293,-11.513,0
7uPReljrrTaqzDCcx4JHmi,What Kinda Gone,Chris Cagle,0.494,0.861,5,1,0.0365,0.257,0.0,0.103,0.668,172.052,181613,-5.236,1
5QiTs0egWAq0k2O8HWKoEP,You Know That I Love You,Donell Jones,0.767,0.494,6,1,0.0421,0.136,0.000277,0.0603,0.801,96.003,260067,-5.349,1
2c0p2gsn15znCrquHjvfDT,Sometime Ago,Philip Bailey,0.717,0.778,10,0,0.0453,0.12,0.03,0.109,0.577,109.992,227627,-7.975,0
3EMwCbvaeyWVZb3ae0roHt,Killer/Papa Was A Rollin' Stone,George Michael,0.714,0.976,10,0,0.0548,0.0284,0.00695,0.756,0.577,121.89,255373,-7.349,1
04NGX0b5Tgs7VsErfn5OA1,Vitamin R (Leading Us Along),Chevelle,0.481,0.88,4,1,0.0717,0.00465,6.02e-05,0.204,0.289,95.023,223173,-4.55,1
3m3BKualaLRyxhBqbwCq06,Houston Anthem,DJ Nasty,0.796,0.92,1,1,0.0841,0.00197,0.0,0.368,0.51,145.05,188690,-3.616,0
4wCD0qOFNRu1Q6O3N6ycm4,Crush,David Archuleta,0.57,0.664,0,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,213520,-4.718,1
6njG8EYG1lrROn8P6q46eq,Wat Da Hook Gon Be,Murphy Lee Featuring Jermaine Dupri,0.927,0.596,10,0,0.301,0.0979,0.0,0.283,0.914,94.997,224667,-7.058,1
2qxCjgaMDkVmMF2OQuRE0S,White Jetta,Casiotone For The Painfully Alone,0.658,0.868,4,0,0.0892,0.0468,0.075,0.0749,0.0389,90.057,197253,-9.848,0
2TVSa07y6g3HRn4oLWv57M,Irresistible,Jessica Simpson,0.659,0.966,8,0,0.0538,0.0279,8.25e-05,0.0489,0.687,93.008,193600,-2.783,1
6Za3190Sbw39BBC77WSS1C,Criminal,Natti Natasha x Ozuna,0.814,0.813,2,0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,232550,-3.023,1
5vk7txLRuAjNatZD8OCrf4,Oh Father,Madonna,0.576,0.268,0,1,0.0294,0.547,5.17e-05,0.118,0.175,115.952,298760,-14.313,1
5AeARoYmk0okMRWAlPHLzj,Things I Don't Understand,Coldplay,0.41200000000000003,0.95,9,0,0.058800000000000005,0.001,0.000842,0.0424,0.278,137.072,295627,-6.585,0
1V4jC0vJ5525lEF1bFgPX2,Shots,LMFAO Featuring Lil Jon,0.825,0.856,1,1,0.0476,0.00851,1.4e-06,0.127,0.207,128.016,222133,-1.912,1
6OEpSYq8wdqnl01hsoQGQY,Saint Of Me,The Rolling Stones,0.671,0.918,10,1,0.0504,0.0049,0.0443,0.0895,0.494,121.541,314627,-5.775,1
4PzovBqgnSHKd8opsP7IVM,Everyday We Lit,YFN Lucci Featuring PnB Rock,0.758,0.646,7,1,0.112,0.128,0.0,0.0778,0.589,155.955,197171,-4.701,1
0u2P5u6lvoDfwTYjAADbn4,Lovely,Billie Eilish & Khalid,0.351,0.296,4,0,0.0333,0.934,0.0,0.095,0.12,115.284,200186,-10.109,1
1s1x98eyZBTFpQ1KRCRd8f,Somewhere Over The Rainbow,Nicholas David,0.291,0.695,0,1,0.0468,0.0746,1.25e-05,0.158,0.178,141.696,210853,-4.977,1
